0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.05,0.025,0.0,0.025,0.09222222,0.072222225,0.045,0.0,0.0,0.0,0.022222223,0.0,0.0,0.0,0.0,0.0,0.022222223,0.042222224,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000001,0.020000001,0.0,0.0,0.0,0.042222224,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.09222222,0.0,0.05,0.0,0.0,0.14222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722222,0.025,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000001,0.008333334,0.0,0.0431685,0.0071428576,0.017142858,0.007692308,0.024835166,0.0,0.02769231,0.017692309,0.054835167,0.026025642,0.007692308,0.0,0.010000001,0.0,0.0,0.025476191,0.0,0.0,0.0,0.0,0.0,0.008333334,0.0,0.0,0.0,0.0,0.0071428576,0.008333334,0.0,0.0331685,0.0,0.045,0.080476195,0.017692309,0.0,0.0071428576,0.0,0.008333334,0.0,0.0,0.02714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000001,0.0881685,0.045,0.0,0.0,0.11316849,0.040000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12833333,0.024835166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062222227,0.0,0.090793654,0.0,0.022222223,0.0,0.0,0.0,0.040000003,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075793654,0.090793654,0.0,0.022222223,0.0,0.0,0.0,0.0,0.0,0.0,0.02857143,0.0,0.0,0.0,0.0,0.0,0.0,0.090793654,0.040000003,0.025,0.0,0.0,0.0,0.090793654,0.040000003,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15579367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013697706,0.0,0.0,0.0,0.0,0.013697706,0.0,0.0,0.0,0.10805787,0.0,0.0,0.004048583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021411482,0.057495285,0.0075573553,0.016390627,0.022200022,0.021075416,0.036627404,0.04189056,0.009896536,0.0,0.012426901,0.004048583,0.027732795,0.012820514,0.007518797,0.0,0.005263158,0.0,0.0075573553,0.0,0.004048583,0.017105263,0.0,0.017415334,0.017566644,0.0140964305,0.0047846893,0.0035087722,0.0,0.004385965,0.0,0.0047846893,0.0140964305,0.0,0.004048583,0.06229706,0.009569379,0.024189264,0.0,0.014619883,0.0035087722,0.0,0.0,0.004385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008434548,0.044573553,0.031702947,0.02334683,0.0,0.0,0.06417676,0.036323763,0.0,0.0075573553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048117086,0.02466773,0.019860841,0.0047846893,0.0106275305,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.045454547,0.045454547,0.045454547,0.0,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.071428575,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.045454547,0.045454547,0.0,0.0,0.0,0.0,0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688312,0.0,0.0,0.0,0.045454547,0.071428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428575,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.009615385,0.0,0.0,0.007692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036144413,0.033422988,0.03284771,0.015532545,0.020602476,0.015540017,0.033422988,0.033422988,0.012910168,0.0069930074,0.0,0.0,0.014685316,0.02573068,0.0,0.015540017,0.0,0.0,0.013986015,0.0069930074,0.0,0.029059831,0.0,0.0,0.0,0.03021786,0.0059171603,0.0069930074,0.0,0.020604398,0.0,0.0069930074,0.007692308,0.0,0.016608393,0.086875096,0.0069930074,0.007692308,0.0,0.0069930074,0.0,0.0,0.0,0.020604398,0.0069930074,0.0,0.0,0.0,0.0,0.0,0.0,0.01981352,0.07900156,0.026521556,0.0069930074,0.0,0.0,0.03129371,0.088215426,0.012820514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082298264,0.0069930074,0.009615385,0.014685316,0.0,0.018737674,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.055555556,0.0,0.1010101,0.0,0.0,0.1010101,0.045454547,0.0,0.045454547,0.0,0.0,0.045454547,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010101,0.0,0.0,0.0,0.0,0.055555556,0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454547,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
